Iteration,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Bright Pixel Ratio,Epsilon
2221,5,Light Heavy,2,High,2,Low,0,15.051,3444.63,0.110422,0.1
2222,3,BSDF Heavy,-2,Low,0,High,2,3.98285,919.587,0.0472878,0.1
2223,5,Balanced,1,High,2,Medium,1,14.7622,3380.46,0.109377,0.1
2224,4,BSDF Heavy,-1,Medium,1,High,2,8.61727,1972.12,0.0937558,0.1
2225,5,Balanced,1,High,2,Medium,1,14.9016,3410.01,0.109942,0.1
2226,4,Light Heavy,1,Medium,1,Low,0,8.66699,1981.2,0.0943846,0.1
2227,3,Balanced,-1,Low,0,Medium,1,3.96016,913.773,0.0474981,0.1
2228,4,Light Heavy,1,Medium,1,Low,0,8.68068,1986.46,0.093941,0.1
2229,3,Balanced,-1,Low,0,Medium,1,3.8998,899.24,0.047066,0.1
2230,4,Balanced,0,Medium,1,Medium,1,8.76339,2003.61,0.0950251,0.1
2231,4,Balanced,0,Medium,1,Medium,1,8.7208,1993.69,0.0950675,0.1
2232,4,BSDF Heavy,-1,Medium,1,High,2,8.60922,1968.62,0.0937211,0.1
2233,5,Balanced,1,High,2,Medium,1,14.8178,3391.72,0.109963,0.1
2234,4,BSDF Heavy,-1,Medium,1,High,2,8.61891,1972.36,0.0935339,0.1
2235,5,Balanced,1,High,2,Medium,1,14.8893,3407.77,0.110243,0.1
2236,4,BSDF Heavy,-1,Medium,1,High,2,8.66271,1980.83,0.094485,0.1
2237,5,Balanced,1,High,2,Medium,1,14.8847,3407.03,0.109738,0.1
2238,4,BSDF Heavy,-1,Medium,1,High,2,8.64237,1976.81,0.0942207,0.1
2239,5,Balanced,1,High,2,Medium,1,14.8969,3410.01,0.109967,0.1
2240,4,BSDF Heavy,-1,Medium,1,High,2,8.66797,1983.28,0.0942188,0.1
2241,5,Balanced,1,High,2,Medium,1,14.8822,3408.66,0.109961,0.1
2242,4,BSDF Heavy,-1,Medium,1,High,2,8.68665,1987.82,0.09375,0.1
2243,5,Balanced,1,High,2,Medium,1,14.8751,3406.64,0.110191,0.1
2244,4,BSDF Heavy,-1,Medium,1,High,2,8.75398,2003.42,0.094838,0.1
2245,5,Balanced,1,High,2,Medium,1,14.8177,3393.07,0.109734,0.1
2246,4,BSDF Heavy,-1,Medium,1,High,2,8.61,1971.17,0.0935475,0.1
2247,5,Balanced,1,High,2,Medium,1,14.9206,3414.51,0.110156,0.1
2248,4,BSDF Heavy,-1,Medium,1,High,2,8.76593,2005.41,0.0947762,0.1
2249,5,Balanced,1,High,2,Medium,1,14.8959,3408.55,0.110204,0.1
2250,4,BSDF Heavy,-1,Medium,1,High,2,8.63825,1975.08,0.0947087,0.1
2251,5,Balanced,1,High,2,Medium,1,14.9489,3420.72,0.11027,0.1
2252,4,BSDF Heavy,-1,Medium,1,High,2,8.6375,1975.57,0.0939911,0.1
2253,5,BSDF Heavy,0,High,2,High,2,14.8755,3405.6,0.10968,0.1
2254,5,BSDF Heavy,0,High,2,High,2,14.8416,3397.88,0.109857,0.1
2255,5,BSDF Heavy,0,High,2,High,2,14.9434,3422.21,0.110058,0.1
2256,5,BSDF Heavy,0,High,2,High,2,15.0047,3435.97,0.110326,0.1
2257,5,BSDF Heavy,0,High,2,High,2,14.8352,3397.77,0.109738,0.1
2258,5,BSDF Heavy,0,High,2,High,2,14.8132,3389.41,0.109925,0.1
2259,5,Balanced,1,High,2,Medium,1,14.9193,3415.42,0.110301,0.1
2260,4,BSDF Heavy,-1,Medium,1,High,2,8.67584,1982.49,0.094485,0.1
2261,5,Balanced,1,High,2,Medium,1,14.8022,3391.02,0.109703,0.1
2262,4,BSDF Heavy,-1,Medium,1,High,2,8.63904,1975.69,0.0936381,0.1
2263,5,BSDF Heavy,0,High,2,High,2,14.7773,3382.53,0.109878,0.1
2264,5,BSDF Heavy,0,High,2,High,2,14.8819,3406.57,0.109298,0.1
2265,5,Light Heavy,2,High,2,Low,0,14.8966,3409.08,0.109801,0.1
2266,3,BSDF Heavy,-2,Low,0,High,2,3.96756,915.69,0.0473476,0.1
2267,5,BSDF Heavy,0,High,2,High,2,14.8104,3390.83,0.109462,0.1
2268,5,BSDF Heavy,0,High,2,High,2,14.8961,3413.1,0.109855,0.1
2269,5,BSDF Heavy,0,High,2,High,2,14.8181,3392.43,0.109354,0.1
2270,5,BSDF Heavy,0,High,2,High,2,14.8855,3408.27,0.109753,0.1
2271,5,BSDF Heavy,0,High,2,High,2,14.8696,3405.25,0.109803,0.1
2272,5,BSDF Heavy,0,High,2,High,2,14.8252,3394.64,0.109585,0.1
2273,5,BSDF Heavy,0,High,2,High,2,14.9703,3424.33,0.110783,0.1
2274,5,BSDF Heavy,0,High,2,High,2,14.8614,3402.84,0.10966,0.1
2275,5,BSDF Heavy,0,High,2,High,2,14.7984,3387.21,0.109443,0.1
2276,5,BSDF Heavy,0,High,2,High,2,14.9051,3410.61,0.109562,0.1
2277,5,BSDF Heavy,0,High,2,High,2,14.7673,3382.49,0.109686,0.1
2278,5,BSDF Heavy,0,High,2,High,2,14.845,3401.14,0.109718,0.1
2279,5,BSDF Heavy,0,High,2,High,2,14.917,3417.23,0.109749,0.1
2280,5,BSDF Heavy,0,High,2,High,2,14.9027,3412.66,0.110054,0.1
2281,5,BSDF Heavy,0,High,2,High,2,15.0375,3441.27,0.110829,0.1
2282,5,BSDF Heavy,0,High,2,High,2,14.7388,3375.77,0.109379,0.1
2283,5,BSDF Heavy,0,High,2,High,2,14.7196,3369.3,0.109282,0.1
2284,5,BSDF Heavy,0,High,2,High,2,14.8481,3400.25,0.110087,0.1
2285,5,BSDF Heavy,0,High,2,High,2,14.927,3417.69,0.110639,0.1
2286,5,BSDF Heavy,0,High,2,High,2,14.8635,3404.59,0.109977,0.1
2287,5,BSDF Heavy,0,High,2,High,2,14.9081,3412.2,0.109878,0.1
2288,5,BSDF Heavy,0,High,2,High,2,14.748,3380.06,0.108995,0.1
2289,5,BSDF Heavy,0,High,2,High,2,14.9148,3413.25,0.110191,0.1
2290,5,BSDF Heavy,0,High,2,High,2,14.881,3406.94,0.109782,0.1
2291,5,BSDF Heavy,0,High,2,High,2,14.7962,3386,0.10957,0.1
2292,5,BSDF Heavy,0,High,2,High,2,14.9784,3426.94,0.11034,0.1
2293,5,BSDF Heavy,0,High,2,High,2,14.8775,3406.45,0.109927,0.1
2294,5,BSDF Heavy,0,High,2,High,2,14.9326,3416.91,0.110565,0.1
2295,5,BSDF Heavy,0,High,2,High,2,14.8335,3397.76,0.109468,0.1
2296,5,BSDF Heavy,0,High,2,High,2,14.8666,3400.92,0.110409,0.1
2297,5,BSDF Heavy,0,High,2,High,2,14.8577,3402.91,0.10961,0.1
2298,5,BSDF Heavy,0,High,2,High,2,14.8271,3395.78,0.109547,0.1
2299,5,BSDF Heavy,0,High,2,High,2,14.9203,3417.16,0.109805,0.1
2300,5,Balanced,1,High,2,Medium,1,14.8737,3406.74,0.10972,0.1
2301,4,BSDF Heavy,-1,Medium,1,High,2,8.67338,1985.48,0.0939796,0.1
2302,5,Balanced,1,High,2,Medium,1,14.8382,3395.99,0.110095,0.1
2303,4,BSDF Heavy,-1,Medium,1,High,2,8.72132,1995.66,0.0944116,0.1
2304,5,BSDF Heavy,0,High,2,High,2,14.7809,3383.15,0.109728,0.1
2305,5,BSDF Heavy,0,High,2,High,2,14.8642,3402.11,0.110444,0.1
2306,5,BSDF Heavy,0,High,2,High,2,14.9808,3430.19,0.1101,0.1
2307,5,BSDF Heavy,0,High,2,High,2,14.8826,3405.76,0.110069,0.1
2308,5,BSDF Heavy,0,High,2,High,2,14.9636,3424.41,0.110718,0.1
2309,5,BSDF Heavy,0,High,2,High,2,14.9273,3418.26,0.110006,0.1
2310,5,BSDF Heavy,0,High,2,High,2,14.85,3399.87,0.110299,0.1
2311,5,BSDF Heavy,0,High,2,High,2,14.8273,3393.95,0.109927,0.1
2312,5,Balanced,1,High,2,Medium,1,14.9264,3419.34,0.109715,0.1
2313,4,BSDF Heavy,-1,Medium,1,High,2,8.60868,1967.42,0.0937076,0.1
2314,5,BSDF Heavy,0,High,2,High,2,14.9351,3420.37,0.109742,0.1
2315,5,Balanced,1,High,2,Medium,1,14.9932,3433.71,0.110476,0.1
2316,4,BSDF Heavy,-1,Medium,1,High,2,8.62128,1969.74,0.0947782,0.1
2317,5,Balanced,1,High,2,Medium,1,14.8454,3394.59,0.110031,0.1
2318,4,BSDF Heavy,-1,Medium,1,High,2,8.64648,1977.41,0.094103,0.1
2319,5,Balanced,1,High,2,Medium,1,14.9335,3417.6,0.109776,0.1
2320,4,BSDF Heavy,-1,Medium,1,High,2,8.74102,1997.16,0.0950752,0.1
2321,5,Light Heavy,2,High,2,Low,0,14.957,3423.54,0.11034,0.1
2322,3,BSDF Heavy,-2,Low,0,High,2,3.97329,917.459,0.0473823,0.1
2323,5,Balanced,1,High,2,Medium,1,14.8565,3401.43,0.109988,0.1
2324,4,BSDF Heavy,-1,Medium,1,High,2,8.64574,1976.8,0.0941493,0.1
2325,5,Light Heavy,2,High,2,Low,0,14.8841,3408.12,0.109664,0.1
2326,3,BSDF Heavy,-2,Low,0,High,2,3.95324,912.69,0.0472415,0.1
2327,5,Light Heavy,2,High,2,Low,0,14.8108,3392.86,0.109643,0.1
2328,3,BSDF Heavy,-2,Low,0,High,2,3.91998,904.001,0.0471238,0.1
2329,5,BSDF Heavy,0,High,2,High,2,14.8722,3404.47,0.109707,0.1
2330,5,Balanced,1,High,2,Medium,1,14.8613,3401.51,0.109707,0.1
2331,4,BSDF Heavy,-1,Medium,1,High,2,8.71965,1993.9,0.0947762,0.1
2332,5,BSDF Heavy,0,High,2,High,2,14.9282,3414.86,0.110527,0.1
2333,5,BSDF Heavy,0,High,2,High,2,14.9374,3418.18,0.110434,0.1
2334,5,BSDF Heavy,0,High,2,High,2,14.8836,3406.7,0.110332,0.1
2335,5,BSDF Heavy,0,High,2,High,2,14.8102,3390.62,0.109591,0.1
2336,5,BSDF Heavy,0,High,2,High,2,14.9057,3412.12,0.110164,0.1
2337,5,Balanced,1,High,2,Medium,1,14.8356,3397.02,0.109402,0.1
2338,4,BSDF Heavy,-1,Medium,1,High,2,8.75124,2001.53,0.0948997,0.1
2339,5,Balanced,1,High,2,Medium,1,14.8764,3406.87,0.109252,0.1
2340,4,BSDF Heavy,-1,Medium,1,High,2,8.75424,2003.69,0.0943268,0.1
2341,5,BSDF Heavy,0,High,2,High,2,14.9398,3421.6,0.110305,0.1
2342,5,BSDF Heavy,0,High,2,High,2,14.795,3387.25,0.109462,0.1
2343,5,Balanced,1,High,2,Medium,1,14.7948,3386.75,0.109678,0.1
2344,4,BSDF Heavy,-1,Medium,1,High,2,8.74026,1998.39,0.0950926,0.1
2345,5,BSDF Heavy,0,High,2,High,2,14.9045,3414.28,0.109909,0.1
2346,5,BSDF Heavy,0,High,2,High,2,14.9789,3429.9,0.110378,0.1
2347,5,BSDF Heavy,0,High,2,High,2,14.9728,3430.21,0.110027,0.1
2348,5,BSDF Heavy,0,High,2,High,2,14.8867,3409.56,0.110073,0.1
2349,5,BSDF Heavy,0,High,2,High,2,14.853,3402.81,0.109171,0.1
2350,5,BSDF Heavy,0,High,2,High,2,14.7233,3371.48,0.109726,0.1
2351,5,BSDF Heavy,0,High,2,High,2,14.9047,3411.63,0.10989,0.1
2352,5,BSDF Heavy,0,High,2,High,2,14.7953,3386.51,0.109651,0.1
2353,5,BSDF Heavy,0,High,2,High,2,14.8691,3405.87,0.109732,0.1
2354,5,BSDF Heavy,0,High,2,High,2,14.9244,3418.34,0.109751,0.1
2355,5,BSDF Heavy,0,High,2,High,2,14.9237,3416.37,0.110324,0.1
2356,5,BSDF Heavy,0,High,2,High,2,14.7891,3385.87,0.109209,0.1
2357,5,BSDF Heavy,0,High,2,High,2,14.8863,3405.74,0.110536,0.1
2358,5,BSDF Heavy,0,High,2,High,2,14.8711,3407.08,0.1093,0.1
2359,5,BSDF Heavy,0,High,2,High,2,14.9239,3418.34,0.109838,0.1
2360,5,BSDF Heavy,0,High,2,High,2,14.8895,3407.86,0.110386,0.1
2361,5,BSDF Heavy,0,High,2,High,2,14.8431,3399.73,0.109473,0.1
2362,5,BSDF Heavy,0,High,2,High,2,14.8443,3399.23,0.109782,0.1
2363,5,BSDF Heavy,0,High,2,High,2,14.9144,3414.33,0.110278,0.1
2364,5,Light Heavy,2,High,2,Low,0,15.0011,3433.69,0.110179,0.1
2365,3,BSDF Heavy,-2,Low,0,High,2,3.97275,917.362,0.04739,0.1
2366,5,Light Heavy,2,High,2,Low,0,14.8569,3402.64,0.109682,0.1
2367,3,BSDF Heavy,-2,Low,0,High,2,3.94079,910.937,0.0469387,0.1
2368,5,Balanced,1,High,2,Medium,1,14.7949,3387.97,0.109753,0.1
2369,4,BSDF Heavy,-1,Medium,1,High,2,8.7414,2000.99,0.0944579,0.1
2370,5,Light Heavy,2,High,2,Low,0,14.8887,3409.61,0.109909,0.1
2371,3,BSDF Heavy,-2,Low,0,High,2,3.9154,903.954,0.0469194,0.1
2372,5,BSDF Heavy,0,High,2,High,2,14.9551,3424.38,0.110295,0.1
2373,5,Balanced,1,High,2,Medium,1,14.8509,3401.09,0.109691,0.1
2374,4,BSDF Heavy,-1,Medium,1,High,2,8.71048,1992,0.0942033,0.1
2375,5,BSDF Heavy,0,High,2,High,2,14.8322,3396.27,0.109358,0.1
2376,5,BSDF Heavy,0,High,2,High,2,14.9315,3416.71,0.11037,0.1
2377,5,BSDF Heavy,0,High,2,High,2,14.8671,3404.92,0.109637,0.1
2378,5,Balanced,1,High,2,Medium,1,14.8975,3408.03,0.110507,0.1
2379,4,Light Heavy,1,Medium,1,Low,0,8.65382,1978.86,0.0943634,0.1
2380,3,Light Heavy,0,Low,0,Low,0,3.91472,903.665,0.0467921,0.1
2381,3,Balanced,-1,Low,0,Medium,1,3.87876,894.481,0.0466551,0.1
2382,4,Balanced,0,Medium,1,Medium,1,8.67252,1983.74,0.094157,0.1
2383,4,Balanced,0,Medium,1,Medium,1,8.74453,1998.49,0.0953839,0.1
2384,4,Light Heavy,1,Medium,1,Low,0,8.73668,1999.8,0.0939661,0.1
2385,3,Light Heavy,0,Low,0,Low,0,3.89776,898.886,0.0468017,0.1
2386,3,Light Heavy,0,Low,0,Low,0,3.95529,912.87,0.0472647,0.1
2387,3,BSDF Heavy,-2,Low,0,High,2,3.93462,907.276,0.0472454,0.1
2388,5,Light Heavy,2,High,2,Low,0,14.9481,3422.65,0.110177,0.1
2389,3,BSDF Heavy,-2,Low,0,High,2,3.96271,915.154,0.0472589,0.1
2390,5,Light Heavy,2,High,2,Low,0,14.9329,3418.03,0.109796,0.1
2391,3,BSDF Heavy,-2,Low,0,High,2,3.91967,904.335,0.0472569,0.1
2392,5,BSDF Heavy,0,High,2,High,2,14.8184,3392.71,0.109477,0.1
2393,5,BSDF Heavy,0,High,2,High,2,14.8194,3391.21,0.109786,0.1
2394,5,BSDF Heavy,0,High,2,High,2,14.9529,3422.23,0.109986,0.1
2395,5,BSDF Heavy,0,High,2,High,2,14.9031,3411.98,0.110214,0.1
2396,5,BSDF Heavy,0,High,2,High,2,14.9029,3413.26,0.110029,0.1
2397,5,BSDF Heavy,0,High,2,High,2,14.8604,3400.29,0.110116,0.1
2398,5,BSDF Heavy,0,High,2,High,2,14.8225,3393.46,0.109738,0.1
2399,5,BSDF Heavy,0,High,2,High,2,14.8899,3405.83,0.110037,0.1
2400,5,BSDF Heavy,0,High,2,High,2,14.8506,3397.74,0.109769,0.1
2401,5,BSDF Heavy,0,High,2,High,2,14.9049,3412.16,0.110162,0.1
2402,5,BSDF Heavy,0,High,2,High,2,14.9315,3415.85,0.110478,0.1
2403,5,BSDF Heavy,0,High,2,High,2,15.0466,3443.94,0.11023,0.1
2404,5,BSDF Heavy,0,High,2,High,2,14.9243,3418.64,0.110519,0.1
2405,5,BSDF Heavy,0,High,2,High,2,14.782,3384.15,0.109826,0.1
2406,5,BSDF Heavy,0,High,2,High,2,14.8526,3400.1,0.10977,0.1
2407,5,BSDF Heavy,0,High,2,High,2,14.9905,3429.41,0.110606,0.1
2408,5,BSDF Heavy,0,High,2,High,2,14.8495,3398.01,0.109873,0.1
2409,5,BSDF Heavy,0,High,2,High,2,14.8687,3404.34,0.110251,0.1
2410,5,BSDF Heavy,0,High,2,High,2,14.8378,3397.45,0.10924,0.1
2411,5,BSDF Heavy,0,High,2,High,2,14.9782,3429.65,0.1099,0.1
2412,5,BSDF Heavy,0,High,2,High,2,14.8187,3393.28,0.109541,0.1
2413,5,BSDF Heavy,0,High,2,High,2,14.8723,3406.85,0.109637,0.1
2414,5,BSDF Heavy,0,High,2,High,2,14.8952,3410.31,0.109954,0.1
2415,5,BSDF Heavy,0,High,2,High,2,14.8681,3403.94,0.1101,0.1
2416,5,BSDF Heavy,0,High,2,High,2,15.0678,3447.56,0.111146,0.1
2417,5,BSDF Heavy,0,High,2,High,2,14.9662,3426.29,0.110386,0.1
2418,5,BSDF Heavy,0,High,2,High,2,14.8048,3389.35,0.109788,0.1
2419,5,Balanced,1,High,2,Medium,1,14.8709,3404.09,0.109938,0.1
2420,4,BSDF Heavy,-1,Medium,1,High,2,8.70305,1989.59,0.095353,0.1
2421,5,Light Heavy,2,High,2,Low,0,14.8761,3404.72,0.109788,0.1
2422,3,BSDF Heavy,-2,Low,0,High,2,3.96365,916.03,0.047091,0.1
2423,5,Balanced,1,High,2,Medium,1,14.7977,3387.03,0.109842,0.1
2424,4,BSDF Heavy,-1,Medium,1,High,2,8.70513,1991.72,0.094755,0.1
2425,5,Light Heavy,2,High,2,Low,0,14.8238,3395.99,0.109533,0.1
2426,3,BSDF Heavy,-2,Low,0,High,2,3.9543,913.407,0.0472338,0.1
2427,5,BSDF Heavy,0,High,2,High,2,14.7018,3365.7,0.109406,0.1
2428,5,BSDF Heavy,0,High,2,High,2,14.7847,3387.68,0.109801,0.1
2429,5,Balanced,1,High,2,Medium,1,14.8354,3396.57,0.109687,0.1
2430,4,BSDF Heavy,-1,Medium,1,High,2,8.64747,1979.19,0.0939448,0.1
2431,5,Light Heavy,2,High,2,Low,0,14.8733,3405.23,0.109529,0.1
2432,3,BSDF Heavy,-2,Low,0,High,2,3.99176,921.089,0.0474711,0.1
2433,5,Balanced,1,High,2,Medium,1,14.9367,3421.01,0.109911,0.1
2434,4,BSDF Heavy,-1,Medium,1,High,2,8.69513,1988.73,0.0942747,0.1
2435,5,Light Heavy,2,High,2,Low,0,14.9649,3424.02,0.110829,0.1
2436,3,BSDF Heavy,-2,Low,0,High,2,3.87624,893.749,0.0469078,0.1
2437,5,Light Heavy,2,High,2,Low,0,14.7544,3376.73,0.109441,0.1
2438,3,BSDF Heavy,-2,Low,0,High,2,3.94345,910.265,0.0469116,0.1
2439,5,BSDF Heavy,0,High,2,High,2,14.914,3414.12,0.110019,0.1
2440,5,BSDF Heavy,0,High,2,High,2,14.8879,3410.45,0.110083,0.1
2441,5,BSDF Heavy,0,High,2,High,2,14.971,3426.99,0.110442,0.1
2442,5,BSDF Heavy,0,High,2,High,2,14.8726,3403.78,0.110019,0.1
2443,5,BSDF Heavy,0,High,2,High,2,14.8233,3394.91,0.109462,0.1
2444,5,BSDF Heavy,0,High,2,High,2,14.841,3400.8,0.109599,0.1
2445,5,BSDF Heavy,0,High,2,High,2,14.7661,3381.55,0.109867,0.1
2446,5,BSDF Heavy,0,High,2,High,2,14.8624,3403.73,0.110075,0.1
2447,5,BSDF Heavy,0,High,2,High,2,14.8129,3392.14,0.108924,0.1
2448,5,BSDF Heavy,0,High,2,High,2,14.8837,3406.37,0.110268,0.1
2449,5,BSDF Heavy,0,High,2,High,2,14.8481,3400.1,0.109464,0.1
2450,5,BSDF Heavy,0,High,2,High,2,14.8799,3406.96,0.110125,0.1
2451,5,Light Heavy,2,High,2,Low,0,14.9352,3420.43,0.110218,0.1
2452,3,BSDF Heavy,-2,Low,0,High,2,3.98247,919.682,0.0471586,0.1
2453,5,Light Heavy,2,High,2,Low,0,14.8409,3396.22,0.109637,0.1
2454,3,BSDF Heavy,-2,Low,0,High,2,3.86673,892.299,0.0464506,0.1
2455,5,BSDF Heavy,0,High,2,High,2,14.7946,3390.76,0.109213,0.1
2456,5,BSDF Heavy,0,High,2,High,2,14.9284,3420.15,0.109927,0.1
2457,5,BSDF Heavy,0,High,2,High,2,14.9263,3416.1,0.110388,0.1
2458,5,BSDF Heavy,0,High,2,High,2,14.9225,3417.86,0.109803,0.1
2459,5,BSDF Heavy,0,High,2,High,2,14.8608,3404.63,0.109684,0.1
2460,5,BSDF Heavy,0,High,2,High,2,14.9032,3410.31,0.11028,0.1
2461,5,BSDF Heavy,0,High,2,High,2,14.8461,3397.8,0.10994,0.1
2462,5,Light Heavy,2,High,2,Low,0,14.8902,3410.41,0.10983,0.1
2463,3,BSDF Heavy,-2,Low,0,High,2,3.91076,902.32,0.0466242,0.1
2464,5,Balanced,1,High,2,Medium,1,14.9164,3414.86,0.109807,0.1
2465,4,BSDF Heavy,-1,Medium,1,High,2,8.72619,1995.44,0.0948688,0.1
2466,5,Light Heavy,2,High,2,Low,0,14.9152,3412.61,0.110284,0.1
2467,3,BSDF Heavy,-2,Low,0,High,2,3.92142,905.849,0.0470563,0.1
2468,5,BSDF Heavy,0,High,2,High,2,14.9391,3420.51,0.110224,0.1
2469,5,BSDF Heavy,0,High,2,High,2,14.779,3385.13,0.109687,0.1
2470,5,BSDF Heavy,0,High,2,High,2,14.878,3408.07,0.109809,0.1
2471,5,BSDF Heavy,0,High,2,High,2,15.0122,3436.99,0.110523,0.1
2472,5,BSDF Heavy,0,High,2,High,2,14.9548,3424.44,0.110081,0.1
2473,5,BSDF Heavy,0,High,2,High,2,14.9288,3417.09,0.11027,0.1
2474,5,BSDF Heavy,0,High,2,High,2,14.925,3415.56,0.109983,0.1
2475,5,BSDF Heavy,0,High,2,High,2,14.8327,3398.65,0.109558,0.1
2476,5,BSDF Heavy,0,High,2,High,2,15.0109,3433.48,0.110681,0.1
2477,5,BSDF Heavy,0,High,2,High,2,14.8399,3399.23,0.109543,0.1
2478,5,BSDF Heavy,0,High,2,High,2,14.8711,3408.42,0.109558,0.1
2479,5,BSDF Heavy,0,High,2,High,2,14.892,3408.49,0.109973,0.1
2480,5,BSDF Heavy,0,High,2,High,2,14.8593,3402.76,0.109431,0.1
2481,5,BSDF Heavy,0,High,2,High,2,14.8343,3396.82,0.110064,0.1
2482,5,BSDF Heavy,0,High,2,High,2,15.0478,3442.92,0.110737,0.1
2483,5,BSDF Heavy,0,High,2,High,2,14.8377,3393.29,0.110199,0.1
2484,5,BSDF Heavy,0,High,2,High,2,15.0007,3433.38,0.110316,0.1
2485,5,BSDF Heavy,0,High,2,High,2,14.7916,3388.88,0.109022,0.1
2486,5,Light Heavy,2,High,2,Low,0,14.8117,3392.15,0.109574,0.1
2487,3,BSDF Heavy,-2,Low,0,High,2,3.90595,902.003,0.0466782,0.1
2488,5,Balanced,1,High,2,Medium,1,14.878,3405.85,0.110295,0.1
2489,4,BSDF Heavy,-1,Medium,1,High,2,8.72159,1996.65,0.0939063,0.1
2490,5,Light Heavy,2,High,2,Low,0,14.9646,3424.36,0.109942,0.1
2491,3,Balanced,-1,Low,0,Medium,1,3.895,898.184,0.0469116,0.1
2492,4,Light Heavy,1,Medium,1,Low,0,8.62059,1972.29,0.0936941,0.1
2493,3,Light Heavy,0,Low,0,Low,0,3.89019,895.733,0.0476196,0.1
2494,3,Light Heavy,0,Low,0,Low,0,3.92932,905.961,0.0470177,0.1
2495,3,Light Heavy,0,Low,0,Low,0,3.93269,907.291,0.0472222,0.1
2496,3,Light Heavy,0,Low,0,Low,0,3.93438,909.146,0.0472685,0.1
2497,3,Light Heavy,0,Low,0,Low,0,3.93341,908.709,0.0469599,0.1
2498,3,Light Heavy,0,Low,0,Low,0,3.99046,921.225,0.0476678,0.1
2499,3,Light Heavy,0,Low,0,Low,0,3.88159,896.556,0.0468731,0.1
2500,3,Light Heavy,0,Low,0,Low,0,3.95168,911.98,0.0471335,0.1
2501,3,Light Heavy,0,Low,0,Low,0,3.93091,906.526,0.0475231,0.1
2502,3,Light Heavy,0,Low,0,Low,0,3.95303,912.587,0.0471161,0.1
2503,3,Light Heavy,0,Low,0,Low,0,3.94407,908.803,0.0480015,0.1
2504,3,Light Heavy,0,Low,0,Low,0,3.88463,896.83,0.0465721,0.1
2505,3,Light Heavy,0,Low,0,Low,0,3.90346,901.077,0.0468924,0.1
2506,3,Light Heavy,0,Low,0,Low,0,3.99238,921.168,0.047392,0.1
2507,3,BSDF Heavy,-2,Low,0,High,2,3.91323,903.969,0.0468171,0.1
2508,5,Light Heavy,2,High,2,Low,0,14.9309,3416.58,0.110953,0.1
2509,3,BSDF Heavy,-2,Low,0,High,2,3.93796,910.49,0.0466454,0.1
2510,5,Light Heavy,2,High,2,Low,0,14.9581,3424.73,0.110141,0.1
2511,3,BSDF Heavy,-2,Low,0,High,2,3.92405,905.614,0.0470332,0.1
2512,5,Light Heavy,2,High,2,Low,0,14.9084,3413.56,0.109524,0.1
2513,3,BSDF Heavy,-2,Low,0,High,2,3.95273,913.168,0.0469657,0.1
2514,5,Light Heavy,2,High,2,Low,0,14.9888,3431.33,0.110577,0.1
2515,3,BSDF Heavy,-2,Low,0,High,2,4.00613,926.687,0.0473688,0.1
2516,5,Light Heavy,2,High,2,Low,0,14.9835,3430.29,0.109848,0.1
2517,3,BSDF Heavy,-2,Low,0,High,2,3.93059,907.22,0.047091,0.1
2518,5,Light Heavy,2,High,2,Low,0,14.8831,3408.49,0.109979,0.1
2519,3,BSDF Heavy,-2,Low,0,High,2,3.8987,899.071,0.0468924,0.1
2520,5,Light Heavy,2,High,2,Low,0,14.8891,3407.04,0.110089,0.1
2521,3,BSDF Heavy,-2,Low,0,High,2,3.95092,911.951,0.0473592,0.1
2522,5,BSDF Heavy,0,High,2,High,2,14.8796,3404.45,0.110023,0.1
2523,5,BSDF Heavy,0,High,2,High,2,14.9231,3415.2,0.110276,0.1
2524,5,BSDF Heavy,0,High,2,High,2,14.7709,3380.33,0.110152,0.1
2525,5,BSDF Heavy,0,High,2,High,2,14.8677,3404.87,0.109979,0.1
2526,5,BSDF Heavy,0,High,2,High,2,14.9566,3422.05,0.11086,0.1
2527,5,Balanced,1,High,2,Medium,1,14.9396,3419.72,0.110706,0.1
2528,4,BSDF Heavy,-1,Medium,1,High,2,8.66802,1982.26,0.0945351,0.1
2529,5,Light Heavy,2,High,2,Low,0,14.9406,3418.37,0.110195,0.1
2530,3,BSDF Heavy,-2,Low,0,High,2,3.90269,900.356,0.0466995,0.1
2531,5,Light Heavy,2,High,2,Low,0,14.8134,3392.18,0.109497,0.1
2532,3,BSDF Heavy,-2,Low,0,High,2,3.95049,911.378,0.0476485,0.1
2533,5,BSDF Heavy,0,High,2,High,2,14.8698,3403.34,0.110214,0.1
2534,5,BSDF Heavy,0,High,2,High,2,14.8638,3403.34,0.110417,0.1
2535,5,BSDF Heavy,0,High,2,High,2,14.8018,3391.37,0.1094,0.1
2536,5,BSDF Heavy,0,High,2,High,2,14.9593,3426.16,0.110166,0.1
2537,5,BSDF Heavy,0,High,2,High,2,14.9259,3419.08,0.109767,0.1
2538,5,BSDF Heavy,0,High,2,High,2,14.8486,3399.73,0.109944,0.1
2539,5,BSDF Heavy,0,High,2,High,2,14.8993,3410.26,0.109904,0.1
2540,5,BSDF Heavy,0,High,2,High,2,14.9386,3418.11,0.110581,0.1
2541,5,BSDF Heavy,0,High,2,High,2,14.7867,3384.88,0.109628,0.1
