Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
156,Baseline,0,Balanced,0,Low,0,Low,0,22.2708,3863.1,8.25948,0.508098,0.1
157,Baseline,0,Balanced,0,Low,0,Low,0,22.1949,3849.6,8.25598,0.507807,0.1
158,Baseline,0,Balanced,0,Low,0,Low,0,22.1375,3836.64,8.25261,0.507422,0.1
159,Baseline,0,Balanced,0,Low,0,Low,0,22.2105,3852.5,8.25674,0.50788,0.1
160,Baseline,0,Balanced,0,Low,0,Low,0,22.2516,3862.58,8.25935,0.507919,0.1
161,Baseline,0,Balanced,0,Low,0,Low,0,22.1524,3842,8.25401,0.507392,0.1
162,Baseline,0,Balanced,0,Low,0,Low,0,22.2476,3861.67,8.25911,0.50777,0.1
163,Baseline,0,Balanced,0,Low,0,Low,0,22.1767,3846.95,8.25529,0.507617,0.1
164,Baseline,0,Balanced,0,Low,0,Low,0,22.2194,3853.16,8.25691,0.508109,0.1
165,Baseline,0,Balanced,0,Low,0,Low,0,22.2222,3856.57,8.25779,0.507572,0.1
166,Baseline,0,Balanced,0,Low,0,Low,0,22.1682,3845.66,8.25496,0.507457,0.1
167,Baseline,0,Balanced,0,Low,0,Low,0,22.1564,3842.2,8.25406,0.50718,0.1
168,Baseline,0,Balanced,0,Low,0,Low,0,22.1895,3849.88,8.25606,0.508127,0.1
169,Baseline,0,Balanced,0,Low,0,Low,0,22.112,3834.01,8.25193,0.507302,0.1
170,Baseline,0,Balanced,0,Low,0,Low,0,22.225,3856.6,8.2578,0.508456,0.1
171,Baseline,0,Balanced,0,Low,0,Low,0,22.2156,3852.08,8.25663,0.507589,0.1
172,Baseline,0,Balanced,0,Low,0,Low,0,22.1933,3849.67,8.256,0.507475,0.1
173,Baseline,0,Balanced,0,Low,0,Low,0,22.1102,3833.19,8.25171,0.507554,0.1
174,Baseline,0,Balanced,0,Low,0,Low,0,22.2162,3854.64,8.25729,0.507492,0.1
175,Baseline,0,Balanced,0,Low,0,Low,0,22.1844,3848.64,8.25574,0.507342,0.1
176,Baseline,0,Balanced,0,Low,0,Low,0,22.2069,3852.9,8.25684,0.507531,0.1
177,Baseline,0,Balanced,0,Low,0,Low,0,22.2107,3850.83,8.2563,0.508188,0.1
178,Baseline,0,Balanced,0,Low,0,Low,0,22.1796,3849.05,8.25584,0.507302,0.1
179,Baseline,0,Balanced,0,Low,0,Low,0,22.1804,3845.08,8.25481,0.507547,0.1
180,Baseline,0,Balanced,0,Low,0,Low,0,22.2106,3852.74,8.2568,0.507867,0.1
181,Baseline,0,Balanced,0,Low,0,Low,0,22.1612,3843.52,8.2544,0.508299,0.1
182,Baseline,0,Balanced,0,Low,0,Low,0,22.2454,3861.62,8.2591,0.507935,0.1
