Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
220,RL,0,Light Heavy,-0.00791025,Low,0,Low,0,3.24922,721.597,6.58285,0.0576708,0.048912
221,RL,0,Light Heavy,-0.000475407,Low,0,Low,0,3.25139,721.94,6.58333,0.0576293,0.0489071
222,RL,0,Light Heavy,0.00619507,Low,0,Low,0,3.23246,717.475,6.57713,0.0578998,0.0489022
223,RL,0,Light Heavy,0.00192165,Low,0,Low,0,3.22629,716.096,6.57521,0.0575709,0.0488973
224,RL,0,Light Heavy,-0.00842524,Low,0,Low,0,3.25106,722.164,6.58364,0.0574879,0.0488924
225,RL,0,Light Heavy,-0.000801563,Low,0,Low,0,3.25622,722.743,6.58444,0.0578176,0.0488876
226,RL,0,Light Heavy,0.0107245,Low,0,Low,0,3.21894,715.023,6.57371,0.0574925,0.0488827
227,RL,0,Light Heavy,-0.00344944,Low,0,Low,0,3.23223,717.497,6.57716,0.0575786,0.0488778
228,RL,0,Light Heavy,0.00275707,Low,0,Low,0,3.22615,715.519,6.5744,0.0577715,0.0488729
229,RL,0,Light Heavy,-0.000175953,Low,0,Low,0,3.222,715.645,6.57458,0.057969,0.048868
230,RL,0,Light Heavy,-0.00799274,Low,0,Low,0,3.24459,721.396,6.58257,0.0574003,0.0488631
231,RL,0,Light Heavy,0.00497818,Low,0,Low,0,3.23522,717.809,6.5776,0.0580135,0.0488582
232,RL,0,Light Heavy,-0.00034523,Low,0,Low,0,3.23257,718.057,6.57794,0.0576777,0.0488534
233,RL,0,Light Heavy,-0.00903893,Low,0,Low,0,3.26203,724.586,6.58698,0.0578568,0.0488485
234,RL,0,Light Heavy,-0.00455046,Low,0,Low,0,3.27575,727.895,6.59153,0.0578345,0.0488436
235,RL,0,Light Heavy,0.00892973,Low,0,Low,0,3.2485,721.415,6.5826,0.0579221,0.0488387
236,RL,0,Light Heavy,-0.00224304,Low,0,Low,0,3.25628,723.037,6.58484,0.0576908,0.0488338
