Iteration,Using RL?,State,Action,Reward,Variance Bucket,Variance Bucket Index,Next Variance Bucket Index,Next Variance Bucket Index,Mean Luminance,Luminance Variance,Log Luminance Variance,Bright Pixel Ratio,Epsilon
223,RL,0,Balanced,-0.00743675,Low,0,Low,0,3.22588,714.077,6.57239,0.0629297,0.0488973
224,RL,0,Balanced,-0.00222635,Low,0,Low,0,3.22865,715.671,6.57462,0.0626143,0.0488924
225,RL,0,Balanced,-0.00361538,Low,0,Low,0,3.24595,718.266,6.57823,0.062867,0.0488876
226,RL,0,Balanced,0.00524282,Low,0,Low,0,3.22844,714.505,6.57299,0.0626278,0.0488827
227,RL,0,Balanced,0.00687695,Low,0,Low,0,3.20638,709.602,6.56611,0.0624199,0.0488778
228,RL,0,Balanced,-0.00673294,Low,0,Low,0,3.22595,714.402,6.57284,0.062786,0.0488729
229,RL,0,Balanced,0.00902128,Low,0,Low,0,3.20145,707.977,6.56382,0.0624725,0.048868
230,RL,0,Balanced,-0.0130377,Low,0,Low,0,3.2393,717.281,6.57686,0.062514,0.0488631
231,RL,0,Balanced,0.0125799,Low,0,Low,0,3.20151,708.302,6.56428,0.0627122,0.0488582
232,RL,0,Balanced,-0.0129685,Low,0,Low,0,3.23957,717.56,6.57725,0.0625815,0.0488534
233,RL,0,Balanced,0.00395441,Low,0,Low,0,3.22427,714.725,6.5733,0.0624605,0.0488485
234,RL,0,Balanced,0.000654221,Low,0,Low,0,3.22394,714.257,6.57264,0.0624089,0.0488436
235,RL,0,Balanced,-0.00322962,Low,0,Low,0,3.23225,716.57,6.57587,0.0624778,0.0488387
236,RL,0,Balanced,0.00455379,Low,0,Low,0,3.22143,713.31,6.57132,0.0626027,0.0488338
237,RL,0,Balanced,-0.00669575,Low,0,Low,0,3.24017,718.109,6.57801,0.0625834,0.0488289
238,RL,0,Light Heavy,0.00209379,Low,0,Low,0,3.23329,716.605,6.57592,0.0626799,0.048824
